48.88384380895739,44.14127724123274,52.484711244977674
36.96084495936263,55.50726899501969,35.64795805508882
29.5135365500509,41.3945408893204,28.20894394436736
31.067880778638855,66.6071783347384,24.662392884019386
63.28256751813581,52.17663125427535,46.74396918994182
60.14906497972321,69.54332620586078,46.04161877332311
47.66337667060978,71.78795596707752,69.32718639309925
38.76163624822022,48.632347659386056,62.854207864768355
39.4838724713501,26.317608054290957,57.10183392313961
49.02409721047427,43.968129547474796,54.276602072081374
64.41239291658107,47.20279795155583,36.44825295525272
79.7865309943125,46.245981460035516,50.77063978741259
38.51919012580148,61.27950839986739,74.28809754729036
44.74191103830451,43.004229813521725,31.49327037151425
48.06685086126056,62.739826845500716,40.313969531732155
65.80253558503756,31.8563847628066,69.89320484229434
54.21450138255901,33.45969172630811,57.568641219794415
31.945724844230025,89.1919749511243,62.39146838095509
38.34762235986054,53.34703679095913,44.12912174983251
68.97600912256243,45.026217878709446,93.33539340314377
67.761846564343,67.76580365772325,45.51342766209194
59.847494996158765,53.273800675519226,46.42011276274116
79.79827147866195,55.681907426135744,70.26909359282531
75.06500658483877,70.93899163360824,19.148490177921108
