70.21702972884756,74.18465035002117,68.95113399159473,71.08219049780676,74.04191870169979,73.0980215804517,53.63543828841981,73.85688191812439,72.33791991090524,72.73260119104995
69.05019903277642,70.55329829125468,66.80299979517842,69.98082398039584,66.51856854981,67.6825714606241,69.45621003094077,72.69916251426761,69.45335800642542,70.55656227107158
69.76211954010225,70.78749346351245,62.411752035316425,66.73008378516072,70.33195484410236,69.31859796261776,69.2344820425602,69.85249148296708,68.33132738117587,56.79477194236212
69.45144670337122,57.84174997076882,69.74207743872283,69.14820304587967,67.71586517083432,41.672831270152,70.37447773113124,68.86453336879624,68.1320635083614,67.15529459979534
67.67335186576149,72.43172450604519,67.38982705509241,66.87483496634869,52.63192670747941,69.05090439738014,68.46561153265544,67.35670802584806,51.72158086379717,69.01538132354712
66.54542476130335,68.23190690982898,67.82612042864284,66.86374537274367,66.66419393296468,67.6294459310733,68.06550175093014,70.66166976144952,72.19977186556349,68.46667055174741
67.25921229017109,68.01313366168314,71.60780834645716,58.95083856192272,50.701417016204736,68.37777661357931,65.44837222407253,67.16530123292102,68.06342224629464,66.38905056320624
70.16398938534306,65.75355377411385,70.35329043387277,67.06053903726858,46.401393298764354,65.96351849865863,70.38707022719458,72.44561693589115,67.53012546713033,53.06075294128952
68.66903502738282,77.69451826932638,66.81274239327264,71.39532679684085,66.76477409764206,52.40539611766671,69.81897135235312,71.71108779534302,55.564624472429955,73.38467573139563
69.12874342063616,75.58637142117702,69.83202449494634,73.37293397611035,59.21192402492591,49.71509261424842,73.44249949979249,69.21302678916545,51.60681105873455,68.9636095550248
52.65203390219543,34.14747049704189,61.93847757342248,61.80061907149141,45.499930687207495,67.92769991741011,59.53737670589,72.5721660374093,59.91582462124084,45.72309144594476
61.69165659496715,39.95209746845791,64.86812951683478,54.74229664246793,69.35699225699366,66.07393629510368,62.99051159766361,71.25360308729502,61.85218189975943,74.24441608673385
49.44972613461759,44.24094560390924,65.59025213427954,72.26352718625101,40.09299781843092,63.854827287514475,73.3744611349037,70.1065223866505,61.4811588535986,45.576559143342095
55.881435484259015,55.24407256352857,58.71405725034731,53.016216692575156,78.91961970126249,60.179491248859,72.43643744231021,34.83638259179716,57.317695601493504,58.544708281715174
74.17438212408152,69.2201419422006,31.83477317415543,73.96016573077522,75.93080314483971,69.7263620031986,52.53371133148105,70.91306990339841,54.84244165649403,77.28035159238165
53.13486064398946,47.99997327372071,53.785844073079154,44.47003589271138,67.70307740341777,29.83908794599691,45.69404417750011,68.67239903434312,48.953109054756254,58.29456099672311
78.20379061985449,67.01365677744124,77.58757859872524,51.05030800563829,72.44090213534827,54.646009883374795,75.00172568388648,73.68301142493301,48.490424958867386,60.446344522840704
63.32839745396822,52.86656732921075,67.90071354089636,59.61123955720193,50.11989316987192,62.59769466701041,43.63175498511094,66.04217406662676,72.66997511678842,76.98521532453384
55.93754480214782,65.43149124356296,71.83539555900064,41.47270159127015,82.45121750837208,60.002128141155715,77.95760593268844,29.493375788479387,47.31210165161907,68.93561024157171
43.21019033875367,40.79967128962673,75.70456294924163,68.60885482452039,71.73538671775914,73.72290493698759,39.72336800747939,73.38128420540447,82.3242965674741,76.75774065659849
53.33174014755849,63.01611218003877,37.389452536929646,51.747101248430724,74.62059388364953,74.89131463532921,78.78827998932593,73.57011806752274,81.46951338484381,65.07278329766663
77.27167927400828,68.07445475143193,57.93248677039393,71.36159927456255,60.588083219607675,72.77299674493699,75.16052853412498,76.88032520402062,73.71111042866417,78.21633940914269
73.80311385764887,73.36668380341635,72.03794211642591,74.10883680058254,69.63594392592275,62.12597790311908,72.52402416773661,71.3187870222328,74.10925174528681,74.43729941648058
73.15787415407316,70.85966292087318,53.394796912230596,74.48665298479244,73.08406908277892,68.12428680873492,70.31712991466627,64.9183018608761,53.625064899783744,72.44344862455912
